ReviewID,CustomerID,ProductID,ReviewText,Rating,ReviewDate
28677,2133,419,Very good Shoes!,4,2025-11-16 05:14:25.279698
28678,3798,228,Average Dresses.,3,2025-11-17 05:14:25.279698
28679,633,371,Okay Dresses.,3,2025-11-16 05:14:25.279698
28680,1068,35,Poor quality Pants!,2,2026-01-01 05:14:25.279698
28681,1322,480,Love this Womens Sneakers!,5,2025-11-18 05:14:25.279698
28682,4064,241,Excellent Mens Jackets!,5,2025-12-10 05:14:25.279698
28683,855,444,Very good Pants!,4,2025-11-21 05:14:25.279698
28684,241,208,Disappointed Pants!,1,2025-12-19 05:14:25.279698
28685,513,29,Great Mens Jackets!,5,2025-12-10 05:14:25.279698
28686,3481,392,Poor quality Accessories!,1,2025-11-09 05:14:25.279698
28687,241,106,Amazing Shoes!,4,2025-12-10 05:14:25.279698
28688,793,321,Love this Shoes!,4,2025-11-22 05:14:25.279698
28689,2515,42,Excellent Accessories!,5,2025-11-28 05:14:25.279698
28690,3949,46,Bad Dresses!,1,2025-12-05 05:14:25.279698
28691,4063,372,Great Pants!,4,2025-12-22 05:14:25.279698
28692,3644,331,Disappointed Shirts!,1,2025-12-12 05:14:25.279698
28693,3291,404,Too small Accessories!,2,2025-11-09 05:14:25.279698
28694,3878,473,Amazing Womens Sneakers!,4,2025-11-17 05:14:25.279698
28695,2682,131,Very good Pants!,4,2025-12-09 05:14:25.279698
28696,3812,107,Great Shirts!,4,2025-11-24 05:14:25.279698
28697,3267,391,Very good Mens Jackets!,4,2025-12-15 05:14:25.279698
28698,4985,260,Great Womens Sneakers!,5,2025-12-25 05:14:25.279698
28699,1470,183,Disappointed Pants!,1,2025-11-25 05:14:25.279698
28700,1918,438,Amazing Dresses!,5,2025-11-27 05:14:25.279698
28701,2391,246,Not good Mens Jackets!,1,2025-11-15 05:14:25.279698
28702,3448,239,Okay Dresses.,3,2025-12-16 05:14:25.279698
28703,3503,410,Amazing Womens Sneakers!,5,2025-12-02 05:14:25.279698
28704,1016,300,Very good Pants!,5,2025-11-20 05:14:25.279698
28705,4805,269,Amazing Womens Sneakers!,5,2025-11-11 05:14:25.279698
28706,1028,136,Not good Mens Jackets!,2,2025-11-05 05:14:25.279698
28707,1050,394,Not good Shirts!,2,2025-12-01 05:14:25.279698
28708,2314,475,Very good Pants!,5,2025-11-10 05:14:25.279698
28709,167,189,Amazing Mens Jackets!,4,2025-11-07 05:14:25.279698
28710,1526,285,Average Shoes.,3,2025-11-19 05:14:25.279698
28711,3754,140,Very good Shirts!,4,2025-11-09 05:14:25.279698
28712,4641,226,Very good Dresses!,5,2025-11-22 05:14:25.279698
28713,2860,61,Too small Accessories!,1,2025-12-30 05:14:25.279698
28714,2309,57,Satisfactory Dresses.,3,2025-12-08 05:14:25.279698
28715,4176,175,Average Accessories.,3,2025-12-23 05:14:25.279698
28716,128,47,Okay Accessories.,3,2025-11-24 05:14:25.279698
28717,193,486,Excellent Dresses!,4,2025-12-09 05:14:25.279698
28718,3947,32,Love this Shoes!,5,2025-12-12 05:14:25.279698
28719,1604,404,Amazing Shirts!,4,2025-11-16 05:14:25.279698
28720,2776,487,Very good Pants!,4,2025-12-11 05:14:25.279698
28721,2676,381,Average Mens Jackets.,3,2025-12-19 05:14:25.279698
28722,4907,378,Amazing Shirts!,4,2025-11-05 05:14:25.279698
28723,3332,173,Excellent Shirts!,5,2025-11-23 05:14:25.279698
28724,828,493,Average Shirts.,3,2025-11-21 05:14:25.279698
28725,2500,69,Excellent Shirts!,5,2025-11-06 05:14:25.279698
28726,3112,271,Disappointed Pants!,2,2025-11-06 05:14:25.279698
28727,2193,32,Very good Accessories!,5,2025-12-16 05:14:25.279698
28728,3740,110,Great Mens Jackets!,5,2025-12-25 05:14:25.279698
28729,2648,364,Satisfactory Pants.,3,2025-12-20 05:14:25.279698
28730,2475,360,Amazing Accessories!,5,2025-12-05 05:14:25.279698
28731,1994,387,Disappointed Mens Jackets!,1,2025-11-15 05:14:25.279698
28732,316,119,Excellent Mens Jackets!,5,2025-12-07 05:14:25.279698
28733,2988,203,Very good Accessories!,5,2025-11-20 05:14:25.279698
28734,2622,383,Bad Shirts!,2,2025-12-12 05:14:25.279698
28735,2306,128,Love this Accessories!,4,2025-11-16 05:14:25.279698
28736,407,365,Poor quality Mens Jackets!,1,2025-12-14 05:14:25.279698
28737,2926,429,Excellent Pants!,5,2025-12-06 05:14:25.279698
28738,4251,319,Amazing Accessories!,4,2025-12-05 05:14:25.279698
28739,4423,455,Not good Accessories!,2,2025-11-24 05:14:25.279698
28740,3439,474,Great Shoes!,5,2025-11-09 05:14:25.279698
28741,4294,48,Not good Accessories!,1,2025-12-30 05:14:25.279698
28742,478,16,Satisfactory Shoes.,3,2025-12-13 05:14:25.279698
28743,2996,120,Average Shirts.,3,2025-12-11 05:14:25.279698
28744,597,229,Okay Womens Sneakers.,3,2025-12-27 05:14:25.279698
28745,2467,264,Okay Dresses.,3,2025-12-14 05:14:25.279698
28746,1920,166,Too small Pants!,1,2025-11-18 05:14:25.279698
28747,1572,492,Amazing Accessories!,4,2025-12-31 05:14:25.279698
28748,4414,358,Very good Mens Jackets!,5,2025-12-04 05:14:25.279698
28749,241,419,Love this Accessories!,4,2025-12-27 05:14:25.279698
28750,2700,88,Poor quality Accessories!,2,2025-11-03 05:14:25.279698
28751,1757,118,Okay Dresses.,3,2025-12-24 05:14:25.279698
28752,544,14,Bad Shoes!,2,2025-12-23 05:14:25.279698
28753,235,372,Amazing Pants!,5,2025-11-05 05:14:25.279698
28754,1104,88,Satisfactory Accessories.,3,2025-11-22 05:14:25.279698
28755,3439,17,Too small Accessories!,1,2025-12-18 05:14:25.279698
28756,3512,254,Average Dresses.,3,2025-12-19 05:14:25.279698
28757,2481,378,Bad Womens Sneakers!,2,2025-11-25 05:14:25.279698
28758,4539,382,Okay Womens Sneakers.,3,2025-11-04 05:14:25.279698
28759,3085,246,Not good Womens Sneakers!,1,2025-12-28 05:14:25.279698
28760,2227,116,Okay Accessories.,3,2025-11-25 05:14:25.279698
28761,4276,402,Great Pants!,5,2025-11-22 05:14:25.279698
28762,63,444,Satisfactory Mens Jackets.,3,2025-11-03 05:14:25.279698
28763,4748,334,Love this Mens Jackets!,4,2025-11-26 05:14:25.279698
28764,4400,210,Not good Shoes!,1,2025-11-24 05:14:25.279698
28765,671,389,Satisfactory Shirts.,3,2025-12-29 05:14:25.279698
28766,1602,136,Okay Shirts.,3,2025-12-26 05:14:25.279698
28767,2509,217,Love this Shirts!,4,2025-11-29 05:14:25.279698
28768,3195,65,Bad Pants!,1,2025-11-09 05:14:25.279698
28769,2177,325,Excellent Shoes!,4,2025-12-03 05:14:25.279698
28770,846,401,Okay Shoes.,3,2025-12-30 05:14:25.279698
28771,2445,47,Satisfactory Shoes.,3,2025-11-25 05:14:25.279698
28772,4931,262,Amazing Womens Sneakers!,4,2025-12-09 05:14:25.279698
28773,689,94,Excellent Mens Jackets!,5,2025-12-13 05:14:25.279698
28774,2136,154,Love this Mens Jackets!,4,2025-11-12 05:14:25.279698
28775,1575,309,Amazing Shoes!,4,2025-12-23 05:14:25.279698
28776,74,82,Too small Shirts!,1,2025-11-10 05:14:25.279698
28777,769,94,Love this Womens Sneakers!,5,2025-12-05 05:14:25.279698
28778,4599,108,Average Pants.,3,2025-11-20 05:14:25.279698
28779,4598,224,Not good Womens Sneakers!,1,2025-12-07 05:14:25.279698
28780,4297,58,Excellent Mens Jackets!,4,2025-12-20 05:14:25.279698
28781,2220,118,Too small Accessories!,2,2025-11-18 05:14:25.279698
28782,4627,142,Amazing Pants!,4,2025-11-21 05:14:25.279698
28783,168,330,Satisfactory Accessories.,3,2025-11-17 05:14:25.279698
28784,2216,20,Disappointed Dresses!,1,2025-12-29 05:14:25.279698
28785,4286,180,Excellent Womens Sneakers!,5,2025-12-20 05:14:25.279698
28786,4839,70,Too small Pants!,1,2025-12-12 05:14:25.279698
28787,929,35,Amazing Womens Sneakers!,4,2025-12-15 05:14:25.279698
28788,210,311,Poor quality Accessories!,2,2025-12-03 05:14:25.279698
28789,1201,17,Satisfactory Pants.,3,2025-11-23 05:14:25.279698
28790,3314,102,Bad Womens Sneakers!,1,2025-12-27 05:14:25.279698
28791,4428,402,Excellent Shoes!,5,2025-11-03 05:14:25.279698
28792,1563,424,Great Shoes!,4,2025-11-08 05:14:25.279698
28793,4773,468,Okay Pants.,3,2025-11-30 05:14:25.279698
28794,1956,4,Love this Mens Jackets!,4,2025-12-12 05:14:25.279698
28795,198,355,Satisfactory Womens Sneakers.,3,2025-11-15 05:14:25.279698
28796,3443,142,Great Shirts!,4,2025-12-25 05:14:25.279698
28797,2974,347,Love this Womens Sneakers!,4,2025-11-22 05:14:25.279698
28798,2764,151,Too small Dresses!,1,2025-12-04 05:14:25.279698
28799,1735,490,Okay Dresses.,3,2025-11-22 05:14:25.279698
28800,4100,185,Excellent Shoes!,4,2025-11-21 05:14:25.279698
28801,1513,76,Too small Shoes!,2,2025-11-24 05:14:25.279698
28802,4679,176,Poor quality Shoes!,2,2025-11-29 05:14:25.279698
28803,854,355,Excellent Mens Jackets!,4,2025-12-26 05:14:25.279698
28804,402,366,Poor quality Womens Sneakers!,1,2025-12-10 05:14:25.279698
28805,955,400,Great Shoes!,4,2025-12-11 05:14:25.279698
28806,2204,153,Satisfactory Shirts.,3,2025-12-17 05:14:25.279698
28807,752,255,Bad Shoes!,2,2025-11-18 05:14:25.279698
28808,4270,27,Poor quality Womens Sneakers!,1,2025-12-06 05:14:25.279698
28809,820,377,Too small Womens Sneakers!,1,2025-11-07 05:14:25.279698
28810,2117,239,Too small Shirts!,2,2025-12-01 05:14:25.279698
28811,4216,260,Satisfactory Accessories.,3,2025-12-23 05:14:25.279698
28812,1896,59,Poor quality Accessories!,2,2025-11-22 05:14:25.279698
28813,4345,135,Bad Womens Sneakers!,2,2025-11-30 05:14:25.279698
28814,4821,223,Poor quality Shoes!,2,2025-12-12 05:14:25.279698
28815,4188,329,Very good Shoes!,5,2025-11-26 05:14:25.279698
28816,3739,359,Bad Shirts!,2,2025-12-18 05:14:25.279698
28817,649,482,Too small Mens Jackets!,1,2025-12-21 05:14:25.279698
28818,2105,249,Excellent Accessories!,5,2025-11-27 05:14:25.279698
28819,2974,29,Bad Shoes!,1,2025-12-02 05:14:25.279698
28820,1218,132,Very good Mens Jackets!,4,2025-12-08 05:14:25.279698
28821,4386,192,Average Shirts.,3,2025-12-03 05:14:25.279698
28822,3957,65,Excellent Dresses!,5,2025-12-04 05:14:25.279698
28823,4104,256,Love this Shirts!,4,2025-12-10 05:14:25.279698
28824,3431,294,Amazing Shoes!,5,2025-12-05 05:14:25.279698
28825,296,435,Great Dresses!,5,2025-12-17 05:14:25.279698
28826,770,348,Bad Shirts!,1,2025-12-25 05:14:25.279698
28827,607,377,Poor quality Shoes!,1,2025-11-18 05:14:25.279698
28828,1491,20,Not good Womens Sneakers!,2,2025-11-09 05:14:25.279698
28829,3593,476,Disappointed Womens Sneakers!,2,2025-12-18 05:14:25.279698
28830,824,433,Too small Pants!,1,2025-11-05 05:14:25.279698
28831,778,253,Poor quality Womens Sneakers!,2,2025-12-29 05:14:25.279698
28832,685,272,Excellent Shoes!,5,2025-12-30 05:14:25.279698
28833,2662,116,Average Mens Jackets.,3,2025-11-14 05:14:25.279698
28834,2936,115,Disappointed Shirts!,1,2025-11-03 05:14:25.279698
28835,294,67,Disappointed Pants!,2,2025-12-05 05:14:25.279698
28836,3813,327,Disappointed Accessories!,1,2025-11-18 05:14:25.279698
28837,3418,272,Satisfactory Shoes.,3,2025-11-25 05:14:25.279698
28838,2810,149,Great Dresses!,4,2025-11-12 05:14:25.279698
28839,762,25,Disappointed Womens Sneakers!,2,2025-12-08 05:14:25.279698
28840,825,249,Average Shirts.,3,2025-11-08 05:14:25.279698
28841,4370,382,Amazing Dresses!,4,2025-11-13 05:14:25.279698
28842,1274,227,Poor quality Womens Sneakers!,1,2025-12-27 05:14:25.279698
28843,2221,310,Amazing Accessories!,4,2025-12-27 05:14:25.279698
28844,572,410,Great Shoes!,4,2025-11-21 05:14:25.279698
28845,4677,263,Bad Dresses!,1,2025-12-11 05:14:25.279698
28846,3084,390,Too small Mens Jackets!,2,2025-11-21 05:14:25.279698
28847,4178,62,Love this Shirts!,5,2025-11-15 05:14:25.279698
28848,3716,79,Okay Accessories.,3,2025-12-23 05:14:25.279698
28849,1398,462,Amazing Mens Jackets!,5,2025-11-24 05:14:25.279698
28850,1604,11,Amazing Accessories!,5,2025-12-13 05:14:25.279698
28851,2538,323,Great Mens Jackets!,4,2025-12-19 05:14:25.279698
28852,2596,472,Too small Shirts!,1,2025-12-27 05:14:25.279698
28853,3061,26,Love this Pants!,4,2025-11-14 05:14:25.279698
28854,2259,193,Love this Mens Jackets!,5,2025-11-05 05:14:25.279698
28855,3009,368,Average Womens Sneakers.,3,2025-12-26 05:14:25.279698
28856,2448,487,Very good Womens Sneakers!,4,2025-12-20 05:14:25.279698
28857,2699,174,Amazing Shoes!,5,2025-12-18 05:14:25.279698
28858,2043,257,Very good Shirts!,5,2025-11-20 05:14:25.279698
28859,4016,248,Disappointed Womens Sneakers!,2,2025-11-10 05:14:25.279698
28860,4210,314,Amazing Pants!,5,2025-11-10 05:14:25.279698
28861,677,485,Not good Accessories!,2,2025-11-27 05:14:25.279698
28862,3224,105,Bad Mens Jackets!,2,2025-12-29 05:14:25.279698
28863,4004,121,Excellent Accessories!,4,2025-11-15 05:14:25.279698
28864,3184,145,Excellent Shirts!,5,2025-11-04 05:14:25.279698
28865,254,46,Disappointed Shirts!,2,2025-11-08 05:14:25.279698
28866,118,22,Love this Womens Sneakers!,5,2025-11-03 05:14:25.279698
28867,733,352,Average Mens Jackets.,3,2025-11-30 05:14:25.279698
28868,391,184,Excellent Pants!,5,2025-11-29 05:14:25.279698
28869,2912,240,Very good Womens Sneakers!,4,2025-11-17 05:14:25.279698
28870,381,341,Poor quality Accessories!,1,2025-11-29 05:14:25.279698
28871,3617,470,Excellent Pants!,4,2025-12-29 05:14:25.279698
28872,4686,482,Okay Pants.,3,2025-12-11 05:14:25.279698
28873,4594,226,Too small Womens Sneakers!,1,2025-11-19 05:14:25.279698
28874,4433,57,Average Shoes.,3,2025-11-29 05:14:25.279698
28875,2525,185,Amazing Pants!,4,2025-12-03 05:14:25.279698
28876,2928,197,Love this Accessories!,5,2025-11-23 05:14:25.279698
28877,2008,121,Poor quality Accessories!,1,2025-12-02 05:14:25.279698
28878,1774,312,Too small Accessories!,1,2025-12-17 05:14:25.279698
28879,4208,203,Very good Mens Jackets!,5,2025-12-22 05:14:25.279698
28880,3031,5,Disappointed Pants!,2,2025-11-08 05:14:25.279698
28881,3399,354,Poor quality Accessories!,1,2025-11-04 05:14:25.279698
28882,2634,408,Very good Shirts!,4,2025-11-12 05:14:25.279698
28883,4136,18,Amazing Pants!,5,2025-12-16 05:14:25.279698
28884,3844,162,Very good Dresses!,4,2025-12-11 05:14:25.279698
28885,4583,332,Average Womens Sneakers.,3,2025-12-09 05:14:25.279698
28886,130,127,Amazing Mens Jackets!,5,2025-11-20 05:14:25.279698
28887,241,49,Satisfactory Mens Jackets.,3,2025-12-06 05:14:25.279698
28888,3085,176,Great Mens Jackets!,5,2025-12-03 05:14:25.279698
28889,4070,63,Love this Shirts!,5,2025-11-04 05:14:25.279698
28890,4840,404,Excellent Shoes!,5,2025-12-05 05:14:25.279698
28891,3159,479,Bad Pants!,1,2025-12-23 05:14:25.279698
28892,1650,306,Average Dresses.,3,2025-12-21 05:14:25.279698
28893,4148,204,Excellent Shoes!,4,2025-11-29 05:14:25.279698
28894,1181,245,Disappointed Mens Jackets!,1,2025-11-25 05:14:25.279698
28895,785,169,Love this Shirts!,4,2025-11-21 05:14:25.279698
28896,3372,411,Amazing Womens Sneakers!,5,2025-12-11 05:14:25.279698
28897,414,86,Great Mens Jackets!,5,2025-11-09 05:14:25.279698
28898,2394,97,Too small Accessories!,1,2025-12-14 05:14:25.279698
28899,4046,144,Love this Dresses!,5,2025-11-12 05:14:25.279698
28900,3993,327,Bad Mens Jackets!,1,2025-12-11 05:14:25.279698
28901,812,125,Love this Pants!,5,2025-12-31 05:14:25.279698
28902,298,323,Bad Pants!,2,2025-12-01 05:14:25.279698
28903,1690,391,Great Shoes!,5,2025-12-24 05:14:25.279698
28904,4553,323,Very good Accessories!,4,2025-11-14 05:14:25.279698
28905,963,92,Very good Womens Sneakers!,5,2025-12-16 05:14:25.279698
28906,1851,198,Great Pants!,4,2025-12-12 05:14:25.279698
28907,1005,194,Okay Accessories.,3,2025-12-07 05:14:25.279698
28908,3756,218,Disappointed Womens Sneakers!,1,2025-12-04 05:14:25.279698
28909,683,426,Excellent Mens Jackets!,4,2025-12-29 05:14:25.279698
28910,3855,280,Too small Mens Jackets!,2,2025-12-22 05:14:25.279698
28911,146,197,Not good Shoes!,1,2025-11-09 05:14:25.279698
28912,4030,87,Satisfactory Shirts.,3,2025-11-04 05:14:25.279698
28913,2154,187,Very good Shirts!,4,2025-12-01 05:14:25.279698
28914,145,430,Not good Accessories!,1,2025-11-05 05:14:25.279698
28915,1922,497,Okay Shoes.,3,2025-12-28 05:14:25.279698
28916,695,245,Too small Accessories!,2,2025-11-12 05:14:25.279698
28917,90,387,Satisfactory Mens Jackets.,3,2025-12-02 05:14:25.279698
28918,3639,116,Excellent Pants!,5,2025-11-18 05:14:25.279698
28919,3930,300,Amazing Mens Jackets!,5,2025-11-17 05:14:25.279698
28920,4337,432,Satisfactory Dresses.,3,2025-12-17 05:14:25.279698
28921,2323,231,Love this Dresses!,5,2025-11-13 05:14:25.279698
28922,3258,494,Great Shoes!,5,2025-12-07 05:14:25.279698
28923,4587,32,Average Pants.,3,2025-11-08 05:14:25.279698
28924,16,80,Too small Shirts!,2,2025-12-18 05:14:25.279698
28925,4102,8,Disappointed Shirts!,2,2025-12-10 05:14:25.279698
28926,2293,494,Excellent Accessories!,5,2025-12-05 05:14:25.279698
28927,1699,348,Disappointed Womens Sneakers!,2,2025-11-29 05:14:25.279698
28928,3674,190,Disappointed Womens Sneakers!,1,2025-11-24 05:14:25.279698
28929,4022,479,Excellent Dresses!,4,2025-11-09 05:14:25.279698
28930,427,78,Average Dresses.,3,2025-11-24 05:14:25.279698
28931,3433,357,Amazing Mens Jackets!,4,2025-11-24 05:14:25.279698
28932,3343,468,Average Mens Jackets.,3,2025-12-02 05:14:25.279698
28933,3277,461,Bad Mens Jackets!,2,2025-11-25 05:14:25.279698
28934,1499,195,Bad Womens Sneakers!,2,2025-12-03 05:14:25.279698
28935,371,120,Bad Shirts!,1,2025-12-07 05:14:25.279698
28936,4093,8,Satisfactory Mens Jackets.,3,2025-11-18 05:14:25.279698
28937,1095,143,Very good Shoes!,4,2025-12-09 05:14:25.279698
28938,672,292,Disappointed Dresses!,1,2025-12-11 05:14:25.279698
28939,2245,296,Bad Pants!,1,2025-12-11 05:14:25.279698
28940,4314,145,Satisfactory Womens Sneakers.,3,2025-12-09 05:14:25.279698
28941,1852,107,Bad Pants!,2,2025-11-26 05:14:25.279698
28942,1282,150,Not good Shirts!,2,2025-12-30 05:14:25.279698
28943,1720,182,Poor quality Womens Sneakers!,2,2025-12-15 05:14:25.279698
28944,2767,441,Poor quality Shoes!,2,2025-11-04 05:14:25.279698
28945,4694,483,Average Shoes.,3,2025-12-20 05:14:25.279698
28946,3334,362,Satisfactory Shoes.,3,2025-11-22 05:14:25.279698
28947,4271,262,Excellent Accessories!,5,2025-11-29 05:14:25.279698
28948,2471,357,Satisfactory Shoes.,3,2025-12-13 05:14:25.279698
28949,14,86,Very good Pants!,5,2025-11-16 05:14:25.279698
28950,3454,96,Poor quality Accessories!,2,2025-11-29 05:14:25.279698
28951,1233,294,Not good Accessories!,2,2025-11-28 05:14:25.279698
28952,4463,425,Okay Shoes.,3,2025-12-15 05:14:25.279698
28953,1133,33,Poor quality Mens Jackets!,2,2025-11-18 05:14:25.279698
28954,2028,278,Very good Womens Sneakers!,5,2026-01-01 05:14:25.279698
28955,484,221,Too small Mens Jackets!,1,2025-11-29 05:14:25.279698
28956,2708,319,Disappointed Pants!,2,2025-11-23 05:14:25.279698
28957,2152,416,Excellent Mens Jackets!,4,2025-11-12 05:14:25.279698
28958,1458,172,Excellent Mens Jackets!,5,2025-12-23 05:14:25.279698
28959,1606,138,Very good Shirts!,5,2025-11-28 05:14:25.279698
28960,3423,179,Excellent Accessories!,5,2025-12-02 05:14:25.279698
28961,2783,353,Satisfactory Shirts.,3,2025-12-27 05:14:25.279698
28962,346,330,Poor quality Mens Jackets!,1,2025-11-29 05:14:25.279698
28963,3677,15,Poor quality Shoes!,2,2025-11-21 05:14:25.279698
28964,1314,106,Excellent Accessories!,5,2025-11-06 05:14:25.279698
28965,1334,286,Excellent Dresses!,4,2025-11-05 05:14:25.279698
28966,3480,277,Average Shoes.,3,2025-12-23 05:14:25.279698
28967,3821,3,Not good Mens Jackets!,1,2025-11-09 05:14:25.279698
28968,461,372,Satisfactory Shoes.,3,2025-12-11 05:14:25.279698
28969,1870,476,Not good Shoes!,2,2025-12-08 05:14:25.279698
28970,222,83,Amazing Shoes!,4,2026-01-01 05:14:25.279698
28971,4713,389,Love this Dresses!,5,2025-12-13 05:14:25.279698
28972,4671,342,Great Pants!,4,2025-11-25 05:14:25.279698
28973,1309,241,Too small Accessories!,2,2025-11-27 05:14:25.279698
28974,743,48,Poor quality Shoes!,1,2025-12-10 05:14:25.279698
28975,62,204,Too small Shirts!,1,2025-11-26 05:14:25.279698
28976,2289,368,Poor quality Womens Sneakers!,2,2025-12-05 05:14:25.279698
28977,4429,217,Okay Pants.,3,2025-11-07 05:14:25.279698
28978,4361,4,Disappointed Shoes!,2,2025-12-24 05:14:25.279698
28979,3276,346,Satisfactory Womens Sneakers.,3,2025-11-14 05:14:25.279698
28980,607,405,Bad Accessories!,1,2025-12-12 05:14:25.279698
28981,4870,114,Not good Pants!,1,2025-12-31 05:14:25.279698
28982,304,110,Poor quality Dresses!,2,2025-11-04 05:14:25.279698
28983,3688,56,Very good Dresses!,5,2025-12-08 05:14:25.279698
28984,2721,355,Amazing Dresses!,4,2025-12-31 05:14:25.279698
28985,1304,5,Poor quality Pants!,2,2025-12-09 05:14:25.279698
28986,3664,483,Amazing Mens Jackets!,4,2025-12-10 05:14:25.279698
28987,1101,52,Poor quality Womens Sneakers!,2,2025-12-05 05:14:25.279698
28988,2946,138,Not good Dresses!,1,2025-11-03 05:14:25.279698
28989,3067,220,Bad Shoes!,1,2025-12-14 05:14:25.279698
28990,2359,409,Poor quality Mens Jackets!,1,2025-11-08 05:14:25.279698
28991,3462,164,Poor quality Womens Sneakers!,1,2025-12-10 05:14:25.279698
28992,3729,317,Very good Mens Jackets!,5,2025-12-04 05:14:25.279698
28993,2903,111,Bad Mens Jackets!,1,2025-12-14 05:14:25.279698
28994,906,395,Poor quality Mens Jackets!,1,2025-11-08 05:14:25.279698
28995,2861,398,Very good Pants!,5,2025-12-22 05:14:25.279698
28996,2050,316,Too small Dresses!,2,2026-01-01 05:14:25.279698
28997,4326,212,Excellent Mens Jackets!,4,2025-12-26 05:14:25.279698
28998,2955,340,Too small Mens Jackets!,2,2025-11-13 05:14:25.279698
28999,2117,477,Amazing Accessories!,5,2025-11-12 05:14:25.279698
29000,3051,393,Poor quality Shirts!,1,2025-12-19 05:14:25.279698
29001,1138,392,Too small Mens Jackets!,1,2025-12-04 05:14:25.279698
29002,3029,138,Very good Womens Sneakers!,5,2025-12-29 05:14:25.279698
29003,1125,405,Okay Mens Jackets.,3,2025-11-24 05:14:25.279698
29004,3976,150,Satisfactory Shoes.,3,2025-12-03 05:14:25.279698
29005,3971,11,Very good Shoes!,5,2025-12-18 05:14:25.279698
29006,3871,343,Very good Dresses!,5,2025-12-26 05:14:25.279698
29007,3257,336,Excellent Pants!,5,2025-12-01 05:14:25.279698
29008,1809,202,Excellent Pants!,4,2025-12-19 05:14:25.279698
29009,1376,278,Very good Womens Sneakers!,4,2025-12-14 05:14:25.279698
29010,4997,365,Satisfactory Dresses.,3,2025-11-14 05:14:25.279698
29011,116,199,Amazing Shirts!,5,2025-11-30 05:14:25.279698
29012,1314,472,Average Shirts.,3,2025-11-29 05:14:25.279698
29013,900,411,Excellent Shirts!,4,2025-12-21 05:14:25.279698
29014,3372,329,Excellent Shirts!,5,2025-11-06 05:14:25.279698
29015,766,497,Love this Shoes!,5,2025-11-22 05:14:25.279698
29016,2672,270,Great Shirts!,5,2025-12-02 05:14:25.279698
29017,4896,240,Disappointed Mens Jackets!,2,2025-11-26 05:14:25.279698
29018,4976,134,Too small Shoes!,2,2025-11-15 05:14:25.279698
29019,3199,32,Okay Womens Sneakers.,3,2025-12-09 05:14:25.279698
29020,3572,191,Not good Shirts!,1,2025-12-03 05:14:25.279698
29021,1446,5,Not good Accessories!,2,2025-12-19 05:14:25.279698
29022,2446,277,Disappointed Shoes!,1,2025-11-25 05:14:25.279698
29023,1782,191,Great Mens Jackets!,4,2025-12-06 05:14:25.279698
29024,930,152,Very good Pants!,5,2025-11-11 05:14:25.279698
29025,3903,7,Amazing Accessories!,4,2025-11-22 05:14:25.279698
29026,1693,60,Satisfactory Pants.,3,2025-11-22 05:14:25.279698
29027,4670,273,Okay Shoes.,3,2025-12-01 05:14:25.279698
29028,149,293,Disappointed Shoes!,2,2025-12-20 05:14:25.279698
29029,3246,406,Average Shoes.,3,2025-11-03 05:14:25.279698
29030,750,39,Amazing Mens Jackets!,4,2025-11-11 05:14:25.279698
29031,4171,262,Average Pants.,3,2025-11-19 05:14:25.279698
29032,235,28,Disappointed Shirts!,1,2025-12-23 05:14:25.279698
29033,377,112,Too small Mens Jackets!,2,2025-12-18 05:14:25.279698
29034,2565,213,Amazing Dresses!,5,2025-12-11 05:14:25.279698
29035,238,362,Okay Mens Jackets.,3,2025-11-19 05:14:25.279698
29036,4058,290,Great Shoes!,5,2026-01-01 05:14:25.279698
29037,4807,229,Okay Mens Jackets.,3,2025-12-04 05:14:25.279698
29038,4228,311,Average Shirts.,3,2025-11-06 05:14:25.279698
29039,1521,422,Amazing Dresses!,4,2025-12-23 05:14:25.279698
29040,683,491,Excellent Shoes!,4,2025-11-05 05:14:25.279698
29041,939,356,Satisfactory Accessories.,3,2025-11-15 05:14:25.279698
29042,1678,339,Poor quality Dresses!,2,2025-11-26 05:14:25.279698
29043,3813,205,Poor quality Mens Jackets!,2,2025-11-18 05:14:25.279698
29044,3435,320,Bad Womens Sneakers!,2,2025-11-29 05:14:25.279698
29045,2559,485,Bad Womens Sneakers!,2,2025-12-22 05:14:25.279698
29046,2577,26,Disappointed Shirts!,2,2025-11-26 05:14:25.279698
29047,3591,68,Very good Mens Jackets!,4,2025-11-08 05:14:25.279698
29048,1803,476,Amazing Mens Jackets!,5,2025-11-25 05:14:25.279698
29049,2263,311,Love this Accessories!,5,2025-12-26 05:14:25.279698
29050,825,367,Bad Mens Jackets!,1,2025-12-16 05:14:25.279698
29051,2995,491,Great Mens Jackets!,5,2025-11-28 05:14:25.279698
29052,4546,163,Love this Shirts!,4,2025-12-24 05:14:25.279698
29053,4907,295,Great Shoes!,4,2025-11-22 05:14:25.279698
29054,3884,59,Disappointed Mens Jackets!,1,2025-11-04 05:14:25.279698
29055,3433,114,Not good Mens Jackets!,2,2025-11-19 05:14:25.279698
29056,4821,460,Okay Shirts.,3,2025-11-17 05:14:25.279698
29057,4263,369,Satisfactory Dresses.,3,2025-12-05 05:14:25.279698
29058,4817,500,Amazing Womens Sneakers!,4,2025-11-19 05:14:25.279698
29059,4801,131,Average Dresses.,3,2025-12-14 05:14:25.279698
29060,3446,72,Very good Shirts!,5,2025-12-23 05:14:25.279698
