ReviewID,CustomerID,ProductID,ReviewText,Rating
24472,4463,320,Amazing Pants!,4
24473,1688,153,Disappointed Dresses!,2
24474,3628,288,Too small Shoes!,2
24475,1234,177,Great Shoes!,4
24476,3399,305,Too small Dresses!,2
24477,1371,273,Bad Accessories!,1
24478,2097,303,Very good Accessories!,4
24479,2131,298,Amazing Mens Jackets!,4
24480,2769,201,Very good Shirts!,4
24481,2406,100,Excellent Pants!,4
24482,3657,241,Poor quality Shirts!,1
24483,935,76,Too small Pants!,2
24484,2221,60,Amazing Shirts!,5
24485,3900,30,Not good Accessories!,1
24486,2158,3,Amazing Shirts!,4
24487,3910,392,Love this Shoes!,4
24488,3135,288,Love this Mens Jackets!,5
24489,2552,462,Very good Pants!,5
24490,4171,410,Poor quality Accessories!,1
24491,3637,44,Satisfactory Womens Sneakers.,3
24492,181,185,Very good Dresses!,4
24493,2043,459,Bad Shirts!,2
24494,38,366,Average Shirts.,3
24495,2214,491,Disappointed Pants!,2
24496,2999,221,Too small Accessories!,1
24497,1638,449,Too small Shirts!,1
24498,382,119,Amazing Womens Sneakers!,4
24499,3228,138,Average Accessories.,3
24500,1057,198,Love this Mens Jackets!,5
24501,3377,349,Okay Dresses.,3
24502,65,297,Too small Womens Sneakers!,2
24503,1252,207,Love this Accessories!,4
24504,2933,160,Satisfactory Dresses.,3
24505,4954,88,Amazing Pants!,5
24506,2366,222,Satisfactory Shirts.,3
24507,638,386,Too small Womens Sneakers!,1
24508,3825,113,Average Womens Sneakers.,3
24509,4465,477,Average Shirts.,3
24510,4467,206,Bad Dresses!,2
24511,4055,404,Very good Mens Jackets!,5
24512,4203,112,Amazing Mens Jackets!,4
24513,1004,122,Poor quality Pants!,1
24514,4467,478,Excellent Womens Sneakers!,5
24515,593,462,Average Dresses.,3
24516,414,246,Okay Shoes.,3
24517,2270,112,Satisfactory Shoes.,3
24518,389,130,Poor quality Dresses!,1
24519,3581,491,Very good Shoes!,4
24520,4230,251,Satisfactory Womens Sneakers.,3
24521,2540,201,Average Pants.,3
24522,2488,330,Excellent Womens Sneakers!,5
24523,3927,280,Okay Shoes.,3
24524,2861,283,Disappointed Pants!,1
24525,2263,21,Great Accessories!,5
24526,4919,253,Disappointed Dresses!,1
24527,4807,219,Poor quality Mens Jackets!,2
24528,463,262,Great Dresses!,5
24529,4550,469,Very good Accessories!,4
24530,1816,425,Okay Mens Jackets.,3
24531,1131,293,Great Shoes!,5
24532,2708,194,Great Mens Jackets!,5
24533,2513,206,Love this Shirts!,5
24534,3048,49,Average Accessories.,3
24535,3367,58,Too small Shoes!,1
24536,4182,297,Too small Dresses!,2
24537,1775,472,Excellent Mens Jackets!,5
24538,3428,333,Amazing Womens Sneakers!,4
24539,437,204,Great Pants!,4
24540,2581,132,Average Womens Sneakers.,3
24541,4009,125,Average Shoes.,3
24542,1735,413,Average Accessories.,3
24543,3870,253,Love this Mens Jackets!,5
24544,4850,494,Too small Shirts!,1
24545,502,272,Satisfactory Shoes.,3
24546,4544,62,Okay Shoes.,3
24547,1927,378,Not good Accessories!,2
24548,3510,5,Satisfactory Womens Sneakers.,3
24549,4586,225,Poor quality Pants!,1
24550,448,221,Satisfactory Mens Jackets.,3
24551,3895,3,Satisfactory Womens Sneakers.,3
24552,3302,132,Okay Womens Sneakers.,3
24553,4645,6,Amazing Mens Jackets!,5
24554,4907,234,Disappointed Shoes!,2
24555,1255,264,Very good Dresses!,5
24556,1181,388,Disappointed Womens Sneakers!,2
24557,1964,210,Excellent Shirts!,5
24558,2457,177,Not good Accessories!,1
24559,1813,365,Satisfactory Shirts.,3
24560,2004,105,Amazing Shirts!,4
24561,3811,212,Too small Shoes!,2
24562,1368,399,Poor quality Shoes!,2
24563,3163,3,Very good Shoes!,4
24564,3886,488,Bad Pants!,2
24565,4734,311,Average Shoes.,3
24566,2436,419,Okay Accessories.,3
24567,2790,252,Love this Mens Jackets!,5
24568,4454,361,Very good Dresses!,4
24569,2749,54,Average Mens Jackets.,3
24570,2077,431,Amazing Shoes!,4
24571,4100,391,Okay Womens Sneakers.,3
24572,542,372,Very good Mens Jackets!,5
24573,4315,132,Love this Shoes!,4
24574,3571,93,Not good Pants!,1
24575,3683,245,Excellent Mens Jackets!,4
24576,1757,59,Very good Dresses!,4
24577,384,12,Average Womens Sneakers.,3
24578,1504,125,Very good Shirts!,4
24579,3378,414,Poor quality Mens Jackets!,2
24580,4085,313,Poor quality Womens Sneakers!,1
24581,511,348,Too small Pants!,1
24582,4951,123,Very good Accessories!,5
24583,1080,194,Okay Shoes.,3
24584,2203,441,Okay Dresses.,3
24585,250,334,Poor quality Pants!,1
24586,2974,94,Very good Shoes!,4
24587,2524,184,Not good Shoes!,2
24588,1329,169,Bad Pants!,1
24589,4540,124,Average Dresses.,3
24590,825,178,Not good Shoes!,2
24591,3688,304,Too small Accessories!,1
24592,831,476,Very good Mens Jackets!,4
24593,3229,409,Too small Womens Sneakers!,1
24594,519,265,Average Shoes.,3
24595,4364,91,Too small Pants!,1
24596,1850,89,Poor quality Dresses!,1
24597,1259,369,Okay Dresses.,3
24598,4925,264,Great Accessories!,4
24599,2862,25,Too small Dresses!,1
24600,3210,241,Great Pants!,5
24601,327,465,Bad Dresses!,1
24602,4066,295,Love this Pants!,5
24603,3828,180,Excellent Shirts!,5
24604,522,363,Too small Accessories!,2
24605,3106,465,Disappointed Accessories!,2
24606,2147,405,Disappointed Pants!,2
24607,4422,334,Amazing Pants!,5
24608,1398,203,Too small Womens Sneakers!,2
24609,1283,80,Love this Pants!,4
24610,1794,83,Great Womens Sneakers!,5
24611,420,248,Great Pants!,4
24612,4275,441,Disappointed Shirts!,1
24613,4638,246,Too small Shoes!,1
24614,4689,12,Excellent Shoes!,4
24615,30,393,Great Mens Jackets!,4
24616,336,30,Not good Shirts!,2
24617,366,115,Okay Mens Jackets.,3
24618,3087,362,Very good Pants!,4
24619,3224,435,Bad Womens Sneakers!,2
24620,4525,449,Great Pants!,5
24621,4666,105,Love this Dresses!,4
24622,3300,109,Not good Shirts!,1
24623,1861,176,Not good Shoes!,1
24624,1304,257,Not good Accessories!,2
24625,4329,91,Average Shoes.,3
24626,2776,494,Poor quality Mens Jackets!,1
24627,3658,150,Amazing Shoes!,5
24628,4546,31,Not good Mens Jackets!,2
24629,652,158,Very good Pants!,5
24630,309,114,Satisfactory Accessories.,3
24631,3245,348,Very good Mens Jackets!,5
24632,4549,164,Not good Dresses!,2
24633,359,45,Average Shirts.,3
24634,101,486,Too small Shoes!,2
24635,460,276,Great Shirts!,5
24636,2276,14,Love this Mens Jackets!,4
24637,1231,327,Poor quality Pants!,2
24638,2826,255,Amazing Dresses!,5
24639,74,249,Very good Pants!,5
24640,4477,490,Very good Accessories!,4
24641,1262,27,Very good Shoes!,5
24642,4025,41,Very good Dresses!,5
24643,840,101,Very good Pants!,5
24644,3897,234,Average Accessories.,3
24645,3739,157,Poor quality Shoes!,2
24646,4817,466,Not good Accessories!,2
24647,2319,11,Very good Mens Jackets!,5
24648,824,150,Excellent Dresses!,4
24649,837,475,Disappointed Mens Jackets!,1
24650,3354,9,Too small Pants!,2
24651,2435,382,Not good Shoes!,1
24652,3718,233,Satisfactory Womens Sneakers.,3
24653,3525,6,Too small Accessories!,1
24654,661,37,Amazing Dresses!,4
24655,3916,141,Not good Womens Sneakers!,1
24656,4288,285,Bad Accessories!,1
24657,3064,70,Amazing Mens Jackets!,5
24658,822,488,Average Shirts.,3
24659,628,381,Too small Shirts!,2
24660,4966,152,Satisfactory Accessories.,3
24661,2537,167,Too small Womens Sneakers!,1
24662,2746,410,Too small Shirts!,1
24663,3525,414,Satisfactory Accessories.,3
24664,2325,240,Great Accessories!,4
24665,1262,450,Amazing Dresses!,4
24666,1412,346,Satisfactory Dresses.,3
24667,4397,71,Disappointed Womens Sneakers!,1
24668,1245,368,Love this Accessories!,5
24669,40,351,Bad Pants!,2
24670,3469,74,Too small Dresses!,2
24671,3835,128,Bad Accessories!,2
24672,1325,75,Excellent Womens Sneakers!,5
24673,1637,491,Excellent Shoes!,4
24674,212,161,Too small Accessories!,2
24675,2929,135,Satisfactory Womens Sneakers.,3
24676,683,370,Excellent Accessories!,5
24677,4130,161,Satisfactory Dresses.,3
24678,3629,101,Okay Mens Jackets.,3
24679,700,272,Average Shoes.,3
24680,1700,331,Poor quality Womens Sneakers!,1
24681,1945,287,Average Accessories.,3
24682,1896,72,Very good Womens Sneakers!,4
24683,4334,337,Too small Mens Jackets!,2
24684,394,231,Great Womens Sneakers!,5
24685,3576,136,Okay Dresses.,3
24686,390,388,Disappointed Mens Jackets!,2
24687,3218,156,Disappointed Mens Jackets!,2
24688,2225,340,Too small Pants!,1
24689,3914,149,Disappointed Shirts!,1
24690,3935,246,Great Womens Sneakers!,4
24691,994,284,Love this Mens Jackets!,5
24692,2967,78,Love this Mens Jackets!,5
24693,1794,431,Too small Dresses!,2
24694,4165,347,Satisfactory Mens Jackets.,3
24695,4782,201,Poor quality Dresses!,1
24696,1478,46,Not good Shirts!,1
24697,3444,77,Too small Dresses!,1
24698,3154,82,Amazing Shirts!,5
24699,2629,192,Average Dresses.,3
24700,2379,333,Not good Womens Sneakers!,1
24701,2268,310,Not good Dresses!,1
24702,467,155,Great Shirts!,5
24703,651,290,Very good Mens Jackets!,5
24704,2152,93,Not good Mens Jackets!,2
24705,1442,484,Not good Womens Sneakers!,2
24706,4497,129,Very good Shirts!,5
24707,3218,404,Poor quality Dresses!,1
24708,586,202,Average Accessories.,3
24709,1227,255,Excellent Womens Sneakers!,4
24710,1212,369,Amazing Mens Jackets!,5
24711,3268,252,Poor quality Shirts!,1
24712,4921,68,Excellent Womens Sneakers!,4
24713,2783,451,Excellent Accessories!,5
24714,3953,450,Love this Pants!,4
24715,4333,47,Great Dresses!,5
24716,1887,408,Not good Accessories!,1
24717,4074,150,Very good Shirts!,5
24718,4121,20,Very good Womens Sneakers!,4
24719,4345,30,Disappointed Shoes!,2
24720,4883,253,Excellent Pants!,5
24721,3198,491,Excellent Dresses!,4
24722,4051,208,Excellent Accessories!,4
24723,2334,98,Not good Mens Jackets!,2
24724,1308,343,Poor quality Pants!,2
24725,835,414,Excellent Womens Sneakers!,4
24726,3910,95,Amazing Pants!,5
24727,2113,194,Poor quality Mens Jackets!,2
24728,4125,177,Love this Shirts!,5
24729,4976,24,Excellent Pants!,5
24730,4573,246,Excellent Mens Jackets!,4
24731,863,163,Satisfactory Accessories.,3
24732,709,316,Disappointed Dresses!,2
24733,4766,214,Very good Shirts!,4
24734,330,55,Not good Pants!,2
24735,1466,324,Very good Accessories!,5
24736,1768,391,Satisfactory Womens Sneakers.,3
24737,4810,234,Too small Womens Sneakers!,2
24738,4840,94,Very good Shoes!,5
24739,2730,309,Excellent Dresses!,4
24740,3466,69,Great Accessories!,5
24741,2510,260,Too small Shoes!,1
24742,2832,137,Not good Shoes!,2
24743,2673,411,Love this Accessories!,5
24744,2333,123,Excellent Accessories!,4
24745,3052,348,Okay Accessories.,3
24746,3036,23,Very good Shirts!,4
24747,61,386,Excellent Mens Jackets!,4
24748,2942,401,Bad Shoes!,1
24749,4831,45,Bad Womens Sneakers!,2
24750,3749,69,Poor quality Shoes!,1
24751,350,450,Bad Shirts!,2
24752,414,61,Bad Pants!,2
24753,3662,292,Satisfactory Dresses.,3
24754,4863,288,Great Shoes!,5
24755,629,454,Bad Womens Sneakers!,1
24756,4558,144,Too small Pants!,1
24757,1419,224,Very good Womens Sneakers!,4
24758,3427,407,Love this Womens Sneakers!,4
24759,3370,42,Bad Shoes!,1
24760,75,227,Amazing Pants!,4
24761,413,370,Okay Shirts.,3
24762,4165,113,Love this Pants!,5
24763,3396,315,Amazing Dresses!,4
24764,1092,327,Poor quality Womens Sneakers!,1
24765,2959,352,Not good Shoes!,2
24766,625,286,Amazing Accessories!,4
24767,1055,174,Disappointed Womens Sneakers!,1
24768,3408,341,Love this Mens Jackets!,4
24769,29,231,Poor quality Dresses!,2
24770,42,292,Average Accessories.,3
24771,3422,149,Disappointed Pants!,1
24772,2082,302,Okay Shirts.,3
24773,4227,131,Great Pants!,5
24774,670,483,Amazing Mens Jackets!,4
24775,3016,178,Too small Womens Sneakers!,1
24776,1994,150,Amazing Womens Sneakers!,5
24777,2432,85,Disappointed Accessories!,1
24778,3808,388,Disappointed Dresses!,2
24779,1443,183,Disappointed Pants!,2
24780,4498,267,Too small Mens Jackets!,2
24781,2335,29,Amazing Mens Jackets!,5
24782,442,457,Okay Mens Jackets.,3
24783,3434,258,Satisfactory Accessories.,3
24784,1320,2,Amazing Dresses!,5
24785,1809,106,Excellent Shoes!,5
24786,4597,134,Too small Shoes!,1
24787,4348,465,Average Mens Jackets.,3
24788,773,323,Not good Womens Sneakers!,1
24789,3597,263,Love this Womens Sneakers!,4
24790,3942,317,Average Shirts.,3
24791,2882,438,Amazing Womens Sneakers!,5
24792,4473,219,Not good Mens Jackets!,1
24793,1225,366,Very good Dresses!,4
24794,2915,456,Amazing Mens Jackets!,4
24795,2688,481,Excellent Womens Sneakers!,4
24796,194,35,Great Womens Sneakers!,4
24797,4371,143,Too small Mens Jackets!,1
24798,4247,417,Excellent Pants!,4
24799,2477,276,Excellent Shirts!,5
24800,2206,126,Average Mens Jackets.,3
24801,1305,46,Disappointed Dresses!,2
24802,4374,53,Not good Mens Jackets!,1
24803,940,468,Not good Shoes!,2
24804,3184,106,Great Mens Jackets!,4
24805,81,180,Love this Shirts!,5
24806,3368,479,Love this Accessories!,5
24807,4759,346,Poor quality Mens Jackets!,1
24808,3100,485,Satisfactory Shirts.,3
24809,4625,22,Disappointed Womens Sneakers!,1
24810,4058,81,Not good Pants!,2
24811,258,108,Disappointed Womens Sneakers!,1
24812,3013,69,Poor quality Accessories!,1
24813,2223,432,Great Accessories!,5
24814,4952,98,Very good Dresses!,4
24815,1218,241,Not good Dresses!,2
24816,1972,264,Very good Accessories!,5
24817,2280,250,Bad Accessories!,1
24818,2713,494,Okay Accessories.,3
24819,749,100,Not good Accessories!,2
24820,4893,20,Okay Dresses.,3
24821,3857,420,Average Dresses.,3
24822,277,421,Too small Mens Jackets!,2
24823,3252,119,Amazing Accessories!,5
24824,3526,349,Bad Womens Sneakers!,1
24825,794,115,Very good Accessories!,5
24826,3144,195,Very good Mens Jackets!,5
24827,314,207,Average Pants.,3
24828,670,297,Great Shirts!,5
24829,3773,394,Great Shoes!,4
24830,1238,103,Excellent Pants!,4
24831,110,174,Disappointed Shirts!,1
24832,3078,10,Amazing Womens Sneakers!,5
24833,3149,313,Poor quality Pants!,1
24834,1232,456,Bad Shoes!,1
24835,670,275,Okay Mens Jackets.,3
24836,3033,335,Amazing Mens Jackets!,4
24837,1785,352,Love this Womens Sneakers!,5
24838,416,393,Amazing Shoes!,4
24839,428,409,Disappointed Pants!,2
24840,3286,142,Great Shirts!,5
24841,1323,285,Okay Accessories.,3
24842,4373,239,Great Accessories!,5
24843,3396,356,Too small Shoes!,1
24844,2531,332,Excellent Shirts!,5
24845,4368,78,Not good Shirts!,2
24846,1609,273,Great Dresses!,5
24847,60,411,Very good Accessories!,5
24848,1218,326,Okay Womens Sneakers.,3
24849,2382,262,Excellent Mens Jackets!,4
24850,3903,227,Great Shirts!,4
24851,439,212,Satisfactory Shoes.,3
24852,2705,463,Okay Womens Sneakers.,3
24853,1045,38,Very good Mens Jackets!,5
24854,1100,27,Too small Mens Jackets!,2
24855,513,183,Disappointed Accessories!,2
24856,995,480,Amazing Shirts!,4
24857,2138,154,Great Shirts!,4
24858,3833,174,Not good Dresses!,2
24859,1905,407,Average Pants.,3
24860,3466,243,Love this Dresses!,5
24861,1008,211,Great Mens Jackets!,4
24862,3747,417,Bad Accessories!,1
24863,1973,240,Satisfactory Womens Sneakers.,3
24864,4969,237,Disappointed Mens Jackets!,2
24865,444,163,Very good Shoes!,5
24866,2337,476,Amazing Shirts!,4
24867,2522,188,Okay Mens Jackets.,3
24868,2853,175,Love this Pants!,5
24869,1380,445,Amazing Shoes!,4
24870,4294,256,Not good Womens Sneakers!,2
24871,868,425,Very good Dresses!,4
24872,4160,102,Okay Accessories.,3
24873,3484,297,Amazing Dresses!,5
24874,348,416,Average Womens Sneakers.,3
24875,4374,215,Disappointed Pants!,1
24876,1092,7,Excellent Shoes!,5
24877,2739,424,Very good Shirts!,4
24878,3997,133,Bad Dresses!,1
24879,1506,405,Great Womens Sneakers!,5
24880,3041,171,Love this Pants!,4
24881,1858,242,Love this Accessories!,5
24882,4500,274,Disappointed Womens Sneakers!,2
24883,2086,53,Very good Accessories!,4
24884,4721,262,Excellent Womens Sneakers!,4
24885,3073,81,Average Womens Sneakers.,3
24886,200,249,Poor quality Shirts!,2
24887,1091,161,Love this Shoes!,5
24888,525,183,Excellent Accessories!,4
24889,4598,205,Too small Dresses!,2
24890,2908,378,Very good Mens Jackets!,5
24891,4723,18,Okay Shirts.,3
24892,609,107,Disappointed Womens Sneakers!,1
24893,3697,150,Too small Shoes!,2
24894,4894,28,Average Womens Sneakers.,3
24895,1422,410,Bad Mens Jackets!,1
24896,122,301,Bad Shirts!,2
24897,4839,7,Bad Mens Jackets!,1
24898,2029,442,Poor quality Womens Sneakers!,2
24899,741,11,Disappointed Dresses!,1
24900,1899,296,Excellent Pants!,5
24901,2835,19,Poor quality Pants!,2
24902,4952,117,Poor quality Accessories!,2
24903,418,465,Amazing Dresses!,4
24904,1210,259,Very good Dresses!,5
24905,1278,287,Satisfactory Accessories.,3
24906,2074,278,Love this Accessories!,4
24907,1324,83,Great Shirts!,5
24908,3838,421,Satisfactory Dresses.,3
24909,125,166,Poor quality Pants!,1
24910,4018,358,Bad Womens Sneakers!,2
24911,1623,374,Not good Dresses!,1
24912,549,275,Poor quality Pants!,2
24913,3987,442,Disappointed Womens Sneakers!,2
24914,1846,368,Great Pants!,5
24915,404,499,Average Shoes.,3
24916,343,472,Poor quality Dresses!,2
24917,2111,74,Poor quality Shoes!,1
24918,934,446,Satisfactory Dresses.,3
24919,4384,250,Bad Dresses!,2
24920,1733,260,Not good Pants!,1
24921,3516,100,Very good Pants!,5
24922,1699,418,Disappointed Dresses!,1
24923,2217,488,Love this Accessories!,5
24924,3550,59,Amazing Accessories!,5
24925,3527,104,Okay Dresses.,3
24926,4210,42,Okay Shoes.,3
24927,4227,449,Too small Dresses!,2
24928,649,39,Love this Shoes!,4
24929,2026,350,Poor quality Accessories!,2
24930,341,437,Too small Pants!,1
24931,4370,432,Very good Dresses!,4
24932,4561,123,Satisfactory Shoes.,3
24933,1696,295,Excellent Dresses!,5
24934,66,225,Too small Accessories!,2
24935,4439,320,Average Shoes.,3
24936,556,82,Very good Mens Jackets!,5
24937,3970,337,Bad Shoes!,1
24938,2652,109,Disappointed Pants!,2
24939,2334,489,Disappointed Accessories!,2
24940,701,393,Not good Womens Sneakers!,2
24941,4174,45,Disappointed Shirts!,1
24942,3000,152,Very good Pants!,5
24943,3808,307,Average Shirts.,3
24944,3077,203,Amazing Pants!,5
24945,2121,64,Okay Mens Jackets.,3
24946,4403,457,Love this Shirts!,5
24947,3115,429,Great Womens Sneakers!,5
24948,946,407,Great Dresses!,5
24949,3933,201,Bad Pants!,2
24950,35,126,Amazing Dresses!,5
24951,4863,398,Amazing Accessories!,4
24952,380,172,Too small Pants!,2
24953,1421,361,Average Shoes.,3
24954,4682,96,Great Accessories!,5
24955,1710,13,Great Womens Sneakers!,5
24956,1043,425,Very good Accessories!,4
24957,2130,238,Poor quality Mens Jackets!,2
24958,1486,278,Amazing Mens Jackets!,4
24959,2341,238,Average Womens Sneakers.,3
24960,2045,389,Very good Dresses!,5
24961,3285,305,Great Mens Jackets!,5
24962,4046,487,Great Shirts!,5
24963,1115,235,Poor quality Mens Jackets!,2
24964,4551,169,Too small Mens Jackets!,2
24965,1647,254,Okay Shoes.,3
24966,4655,346,Average Womens Sneakers.,3
24967,1178,404,Okay Shirts.,3
24968,1322,432,Excellent Womens Sneakers!,5
24969,723,53,Love this Mens Jackets!,4
24970,2700,367,Excellent Shoes!,4
24971,3402,118,Great Dresses!,4
24972,2407,255,Great Dresses!,5
24973,572,434,Great Shirts!,5
24974,66,198,Okay Womens Sneakers.,3
24975,2496,207,Excellent Pants!,5
24976,671,60,Amazing Mens Jackets!,4
24977,2147,204,Okay Pants.,3
24978,962,308,Amazing Shirts!,5
24979,595,233,Poor quality Womens Sneakers!,1
24980,1701,51,Satisfactory Dresses.,3
24981,1377,132,Bad Accessories!,2
24982,572,472,Very good Pants!,5
24983,3916,122,Satisfactory Pants.,3
24984,454,453,Too small Shoes!,2
24985,2925,32,Amazing Womens Sneakers!,4
24986,2070,66,Excellent Mens Jackets!,4
24987,97,50,Too small Accessories!,1
24988,792,199,Excellent Womens Sneakers!,4
24989,4613,165,Not good Shoes!,1
24990,2378,174,Very good Accessories!,4
24991,2252,471,Poor quality Pants!,1
24992,432,433,Too small Mens Jackets!,1
24993,2610,2,Love this Accessories!,4
24994,1017,21,Excellent Womens Sneakers!,5
24995,3709,219,Not good Dresses!,1
24996,131,117,Very good Accessories!,5
24997,984,320,Very good Accessories!,5
24998,2271,244,Excellent Dresses!,4
24999,3954,445,Too small Womens Sneakers!,2
25000,4256,475,Poor quality Pants!,2
25001,1591,433,Love this Pants!,5
25002,3931,274,Too small Pants!,1
25003,2251,420,Average Womens Sneakers.,3
25004,3451,495,Excellent Accessories!,5
25005,4987,456,Excellent Womens Sneakers!,4
25006,3981,301,Not good Pants!,1
25007,1322,107,Bad Shirts!,1
25008,2523,325,Average Dresses.,3
25009,3000,142,Too small Womens Sneakers!,2
25010,4943,122,Amazing Shoes!,4
25011,2966,474,Poor quality Womens Sneakers!,2
25012,1339,102,Satisfactory Accessories.,3
25013,1041,45,Great Accessories!,4
25014,136,246,Very good Shirts!,5
25015,2354,40,Great Womens Sneakers!,4
25016,1617,84,Disappointed Dresses!,2
25017,48,475,Poor quality Pants!,2
25018,2810,386,Great Accessories!,5
25019,1122,482,Okay Pants.,3
25020,1514,422,Amazing Pants!,4
25021,1850,107,Poor quality Shirts!,1
25022,1310,452,Excellent Pants!,4
25023,4,122,Great Accessories!,5
25024,1030,164,Okay Pants.,3
25025,4509,431,Satisfactory Dresses.,3
25026,2328,261,Poor quality Womens Sneakers!,2
25027,557,244,Okay Shoes.,3
25028,3368,202,Disappointed Dresses!,2
25029,991,226,Not good Accessories!,2
25030,3760,291,Very good Accessories!,5
25031,4566,46,Bad Mens Jackets!,1
25032,4934,214,Average Mens Jackets.,3
25033,1992,202,Not good Shirts!,1
25034,168,112,Poor quality Mens Jackets!,1
25035,1846,6,Too small Mens Jackets!,2
25036,2499,313,Very good Shoes!,4
25037,2446,28,Excellent Accessories!,4
25038,3917,290,Disappointed Shirts!,2
25039,4929,483,Excellent Accessories!,5
25040,2858,267,Excellent Pants!,4
25041,4122,413,Excellent Accessories!,4
25042,980,47,Excellent Womens Sneakers!,4
25043,712,248,Not good Dresses!,2
25044,2994,482,Excellent Dresses!,5
25045,321,432,Love this Shoes!,4
25046,4707,491,Okay Pants.,3
25047,4762,242,Too small Dresses!,1
25048,366,164,Love this Shirts!,4
25049,3525,321,Poor quality Shirts!,1
25050,232,106,Amazing Accessories!,4
25051,4608,105,Bad Womens Sneakers!,2
25052,1069,499,Amazing Dresses!,4
25053,3710,230,Bad Shoes!,1
25054,1659,268,Excellent Shirts!,4
25055,86,311,Disappointed Pants!,2
25056,2724,475,Great Shoes!,4
25057,63,229,Love this Shirts!,4
25058,1112,375,Great Shirts!,4
25059,4386,131,Bad Mens Jackets!,2
25060,3405,92,Poor quality Shirts!,2
25061,4657,252,Disappointed Dresses!,2
25062,1185,281,Very good Accessories!,4
25063,1553,270,Too small Mens Jackets!,1
25064,4753,70,Okay Pants.,3
25065,578,10,Great Accessories!,5
25066,4031,449,Very good Shirts!,4
25067,4740,181,Great Pants!,4
25068,4450,230,Excellent Shirts!,5
25069,4529,420,Love this Mens Jackets!,5
25070,4567,378,Great Womens Sneakers!,5
25071,2206,305,Love this Mens Jackets!,5
25072,2483,29,Very good Womens Sneakers!,5
25073,3678,166,Okay Shirts.,3
25074,1865,136,Average Womens Sneakers.,3
25075,1047,388,Love this Mens Jackets!,5
25076,4006,193,Great Womens Sneakers!,5
25077,2672,264,Too small Mens Jackets!,1
25078,1984,106,Not good Womens Sneakers!,1
25079,1757,45,Disappointed Mens Jackets!,2
25080,2013,366,Disappointed Womens Sneakers!,1
25081,3626,99,Poor quality Pants!,2
25082,293,198,Great Pants!,5
25083,1639,283,Love this Dresses!,4
25084,3319,285,Love this Shirts!,5
25085,3147,151,Excellent Womens Sneakers!,4
25086,26,274,Love this Womens Sneakers!,5
25087,1362,337,Very good Mens Jackets!,5
25088,1520,9,Disappointed Womens Sneakers!,2
25089,4565,170,Bad Shirts!,2
25090,4205,87,Satisfactory Accessories.,3
25091,352,72,Poor quality Womens Sneakers!,1
25092,3879,369,Love this Shoes!,5
25093,2178,347,Okay Womens Sneakers.,3
25094,2061,379,Excellent Dresses!,4
25095,785,297,Satisfactory Mens Jackets.,3
25096,2890,190,Okay Mens Jackets.,3
25097,4960,14,Poor quality Accessories!,2
25098,1127,398,Amazing Accessories!,5
25099,266,418,Too small Pants!,1
25100,660,37,Satisfactory Mens Jackets.,3
25101,3607,143,Okay Pants.,3
25102,3186,59,Bad Pants!,2
25103,1790,210,Okay Pants.,3
25104,3885,74,Excellent Pants!,5
25105,4322,477,Bad Accessories!,2
25106,2030,47,Very good Shoes!,4
25107,2739,304,Amazing Shoes!,4
25108,1406,490,Disappointed Shoes!,1
25109,3898,328,Great Dresses!,4
25110,1167,50,Not good Shirts!,1
25111,3790,85,Great Dresses!,4
25112,3328,25,Okay Shoes.,3
25113,3174,493,Satisfactory Shoes.,3
25114,217,113,Poor quality Mens Jackets!,1
25115,170,371,Average Mens Jackets.,3
25116,1964,326,Amazing Dresses!,5
25117,2298,345,Very good Dresses!,5
25118,4333,320,Average Shirts.,3
25119,1274,393,Bad Mens Jackets!,1
25120,59,189,Poor quality Pants!,2
25121,2105,134,Love this Pants!,5
25122,3741,201,Satisfactory Shirts.,3
25123,1308,281,Poor quality Mens Jackets!,2
25124,2756,312,Disappointed Accessories!,2
25125,169,257,Disappointed Shirts!,2
25126,1626,182,Okay Mens Jackets.,3
25127,796,274,Amazing Mens Jackets!,4
25128,3639,254,Okay Shirts.,3
25129,1796,449,Disappointed Pants!,2
25130,1304,474,Too small Mens Jackets!,2
25131,1038,339,Excellent Pants!,4
25132,4762,316,Disappointed Dresses!,1
25133,4859,276,Excellent Pants!,4
25134,2442,194,Love this Womens Sneakers!,4
25135,1458,450,Disappointed Womens Sneakers!,1
25136,1623,429,Okay Accessories.,3
25137,2532,66,Satisfactory Pants.,3
25138,2963,469,Bad Mens Jackets!,2
25139,1733,244,Amazing Shoes!,5
25140,2568,491,Excellent Shoes!,5
25141,3621,320,Great Womens Sneakers!,5
25142,2709,466,Not good Pants!,2
25143,3224,468,Okay Shirts.,3
25144,1873,319,Great Womens Sneakers!,5
25145,1686,261,Satisfactory Pants.,3
25146,3331,339,Amazing Womens Sneakers!,5
25147,1931,459,Satisfactory Accessories.,3
25148,3243,48,Very good Womens Sneakers!,5
25149,3872,279,Not good Womens Sneakers!,1
25150,1379,420,Satisfactory Shoes.,3
25151,1895,362,Love this Womens Sneakers!,5
25152,3414,315,Bad Womens Sneakers!,2
25153,1227,191,Bad Mens Jackets!,2
25154,2292,131,Poor quality Accessories!,1
25155,1859,247,Excellent Dresses!,4
25156,1879,39,Not good Womens Sneakers!,2
25157,4330,391,Too small Pants!,2
25158,4305,442,Great Womens Sneakers!,5
25159,2189,146,Very good Accessories!,5
25160,2460,128,Love this Mens Jackets!,5
